LAM,Th_P90,Th_P90_corr,Th_P0,Th_P0_corr,Th_UnPol,Th_UnPol_corr,Lab_P90,Lab_P90_corr,Lab_P0,Lab_P0_corr,Lab_Unpol,Lab_Unpol_corr,,V-Arm
0.4944,0.581,0.29956183479852,0.675,0.348027949206543,0.628,0.323794892002532,0.5462,0.281619060528316,0.6345,0.32714627225415,0.5903,0.304356886543144,,0.515596961787471
0.4945,0.5831,0.300644588418274,0.6767,0.348904464041581,0.6299,0.324774526229928,0.5482,0.282650254451891,0.6362,0.328022787089189,0.5922,0.30533652077054,,0.515596961787471
0.4946,0.5853,0.301778901734207,0.6784,0.34978097887662,0.6319,0.325805720153503,0.5503,0.283733008071645,0.6379,0.328899301924227,0.5941,0.306316154997936,,0.515596961787471
0.4947,0.5874,0.30286165535396,0.6801,0.350657493711659,0.6338,0.326785354380899,0.5524,0.284815761691399,0.6395,0.329724257063087,0.596,0.307295789225332,,0.515596961787471
0.4948,0.5896,0.303995968669893,0.6818,0.351534008546697,0.6357,0.327764988608295,0.5544,0.285846955614974,0.6412,0.330600771898126,0.5978,0.30822386375655,,0.515596961787471
0.4949,0.5917,0.305078722289646,0.6836,0.352462083077915,0.6376,0.328744622835691,0.5565,0.286929709234727,0.6428,0.331425727036986,0.5997,0.309203497983946,,0.515596961787471
0.495,0.5939,0.306213035605579,0.6853,0.353338597912954,0.6396,0.329775816759266,0.5585,0.287960903158302,0.6445,0.332302241872025,0.6015,0.310131572515164,,0.515596961787471
0.4951,0.596,0.307295789225332,0.687,0.354215112747992,0.6415,0.330755450986662,0.5606,0.289043656778056,0.6461,0.333127197010885,0.6033,0.311059647046381,,0.515596961787471
0.4952,0.5982,0.308430102541265,0.6887,0.355091627583031,0.6434,0.331735085214059,0.5626,0.290074850701631,0.6477,0.333952152149745,0.6051,0.311987721577598,,0.515596961787471
0.4953,0.6003,0.309512856161019,0.6903,0.355916582721891,0.6453,0.332714719441455,0.5646,0.291106044625206,0.6493,0.334777107288605,0.607,0.312967355804995,,0.515596961787471
0.4954,0.6025,0.310647169476951,0.692,0.35679309755693,0.6472,0.333694353668851,0.5666,0.292137238548781,0.6509,0.335602062427465,0.6088,0.313895430336212,,0.515596961787471
0.4955,0.6046,0.311729923096705,0.6937,0.357669612391968,0.6491,0.334673987896247,0.5687,0.293219992168534,0.6525,0.336427017566325,0.6106,0.31482350486743,,0.515596961787471
0.4956,0.6067,0.312812676716458,0.6954,0.358546127227007,0.6511,0.335705181819822,0.5707,0.294251186092109,0.654,0.337200413009006,0.6123,0.315700019702468,,0.515596961787471
0.4957,0.6089,0.313946990032391,0.697,0.359371082365867,0.653,0.336684816047218,0.5727,0.295282380015684,0.6556,0.338025368147866,0.6141,0.316628094233686,,0.515596961787471
0.4958,0.611,0.315029743652145,0.6987,0.360247597200906,0.6549,0.337664450274614,0.5746,0.296262014243081,0.6571,0.338798763590547,0.6159,0.317556168764903,,0.515596961787471
0.4959,0.6131,0.316112497271898,0.7004,0.361124112035944,0.6567,0.338592524805832,0.5766,0.297293208166656,0.6587,0.339623718729407,0.6176,0.318432683599942,,0.515596961787471
0.496,0.6152,0.317195250891652,0.702,0.361949067174804,0.6586,0.339572159033228,0.5786,0.29832440209023,0.6602,0.340397114172088,0.6194,0.319360758131159,,0.515596961787471
0.4961,0.6174,0.318329564207584,0.7037,0.362825582009843,0.6605,0.340551793260624,0.5805,0.299304036317627,0.6617,0.341170509614769,0.6211,0.320237272966198,,0.515596961787471
0.4962,0.6195,0.319412317827338,0.7053,0.363650537148703,0.6624,0.34153142748802,0.5825,0.300335230241202,0.6632,0.34194390505745,0.6228,0.321113787801237,,0.515596961787471
0.4963,0.6216,0.320495071447092,0.707,0.364527051983742,0.6643,0.342511061715417,0.5844,0.301314864468598,0.6647,0.342717300500132,0.6246,0.322041862332454,,0.515596961787471
0.4964,0.6237,0.321577825066845,0.7086,0.365352007122602,0.6661,0.343439136246634,0.5864,0.302346058392173,0.6662,0.343490695942813,0.6263,0.322918377167493,,0.515596961787471
0.4965,0.6258,0.322660578686599,0.7102,0.366176962261462,0.668,0.34441877047403,0.5883,0.303325692619569,0.6677,0.344264091385494,0.628,0.323794892002532,,0.515596961787471
0.4966,0.6279,0.323743332306353,0.7119,0.3670534770965,0.6699,0.345398404701427,0.5902,0.304305326846965,0.6691,0.344985927131997,0.6297,0.32467140683757,,0.515596961787471
0.4967,0.63,0.324826085926106,0.7135,0.36787843223536,0.6717,0.346326479232644,0.5921,0.305284961074361,0.6706,0.345759322574678,0.6313,0.32549636197643,,0.515596961787471
0.4968,0.6321,0.32590883954586,0.7151,0.36870338737422,0.6736,0.34730611346004,0.594,0.306264595301758,0.672,0.34648115832118,0.633,0.326372876811469,,0.515596961787471
0.4969,0.6342,0.326991593165614,0.7167,0.36952834251308,0.6754,0.348234187991258,0.5959,0.307244229529154,0.6734,0.347202994067683,0.6346,0.327197831950329,,0.515596961787471
0.497,0.6362,0.328022787089189,0.7183,0.37035329765194,0.6773,0.349213822218654,0.5977,0.308172304060371,0.6748,0.347924829814185,0.6363,0.328074346785367,,0.515596961787471
0.4971,0.6383,0.329105540708942,0.7199,0.3711782527908,0.6791,0.350141896749871,0.5996,0.309151938287767,0.6763,0.348698225256866,0.6379,0.328899301924227,,0.515596961787471
0.4972,0.6404,0.330188294328696,0.7215,0.37200320792966,0.6809,0.351069971281089,0.6015,0.310131572515164,0.6776,0.34936850130719,0.6396,0.329775816759266,,0.515596961787471
0.4973,0.6425,0.33127104794845,0.7231,0.37282816306852,0.6828,0.352049605508485,0.6033,0.311059647046381,0.679,0.350090337053692,0.6412,0.330600771898126,,0.515596961787471
0.4974,0.6445,0.332302241872025,0.7247,0.37365311820738,0.6846,0.352977680039702,0.6052,0.312039281273777,0.6804,0.350812172800195,0.6428,0.331425727036986,,0.515596961787471
0.4975,0.6466,0.333384995491778,0.7262,0.374426513650061,0.6864,0.35390575457092,0.607,0.312967355804995,0.6818,0.351534008546697,0.6444,0.332250682175846,,0.515596961787471
0.4976,0.6487,0.334467749111532,0.7278,0.375251468788921,0.6882,0.354833829102137,0.6088,0.313895430336212,0.6831,0.352204284597021,0.646,0.333075637314706,,0.515596961787471
0.4977,0.6507,0.335498943035107,0.7294,0.376076423927781,0.69,0.355761903633355,0.6107,0.314875064563608,0.6845,0.352926120343524,0.6476,0.333900592453566,,0.515596961787471
0.4978,0.6528,0.336581696654861,0.7309,0.376849819370462,0.6918,0.356689978164572,0.6125,0.315803139094826,0.6858,0.353596396393847,0.6491,0.334673987896247,,0.515596961787471
0.4979,0.6548,0.337612890578436,0.7325,0.377674774509322,0.6936,0.35761805269579,0.6143,0.316731213626043,0.6871,0.354266672444171,0.6507,0.335498943035107,,0.515596961787471
0.498,0.6568,0.338644084502011,0.734,0.378448169952003,0.6954,0.358546127227007,0.6161,0.317659288157261,0.6885,0.354988508190673,0.6523,0.336323898173967,,0.515596961787471
0.4981,0.6589,0.339726838121764,0.7356,0.379273125090863,0.6972,0.359474201758225,0.6179,0.318587362688478,0.6898,0.355658784240997,0.6538,0.337097293616648,,0.515596961787471
0.4982,0.6609,0.340758032045339,0.7371,0.380046520533545,0.699,0.360402276289442,0.6197,0.319515437219696,0.6911,0.356329060291321,0.6554,0.337922248755508,,0.515596961787471
0.4983,0.6629,0.341789225968914,0.7386,0.380819915976226,0.7008,0.361330350820659,0.6214,0.320391952054734,0.6924,0.356999336341645,0.6569,0.338695644198189,,0.515596961787471
0.4984,0.6649,0.342820419892489,0.7401,0.381593311418907,0.7025,0.362206865655698,0.6232,0.321320026585952,0.6937,0.357669612391968,0.6584,0.339469039640871,,0.515596961787471
0.4985,0.667,0.343903173512243,0.7417,0.382418266557767,0.7043,0.363134940186916,0.625,0.322248101117169,0.695,0.358339888442292,0.66,0.340293994779731,,0.515596961787471
0.4986,0.669,0.344934367435818,0.7432,0.383191662000448,0.7061,0.364063014718133,0.6267,0.323124615952208,0.6962,0.358958604796437,0.6615,0.341067390222412,,0.515596961787471
0.4987,0.671,0.345965561359393,0.7447,0.383965057443129,0.7078,0.364939529553172,0.6285,0.324052690483425,0.6975,0.359628880846761,0.663,0.341840785665093,,0.515596961787471
0.4988,0.673,0.346996755282968,0.7462,0.384738452885811,0.7096,0.365867604084389,0.6302,0.324929205318464,0.6988,0.360299156897084,0.6645,0.342614181107774,,0.515596961787471
0.4989,0.675,0.348027949206543,0.7477,0.385511848328492,0.7113,0.366744118919428,0.632,0.325857279849681,0.7,0.360917873251229,0.666,0.343387576550455,,0.515596961787471
0.499,0.677,0.349059143130118,0.7491,0.386233684074994,0.7131,0.367672193450645,0.6337,0.32673379468472,0.7013,0.361588149301553,0.6675,0.344160971993137,,0.515596961787471
0.4991,0.679,0.350090337053692,0.7506,0.387007079517675,0.7148,0.368548708285684,0.6354,0.327610309519759,0.7025,0.362206865655698,0.669,0.344934367435818,,0.515596961787471
0.4992,0.6809,0.351069971281089,0.7521,0.387780474960357,0.7165,0.369425223120723,0.6372,0.328538384050976,0.7038,0.362877141706022,0.6705,0.345707762878499,,0.515596961787471
0.4993,0.6829,0.352101165204664,0.7536,0.388553870403038,0.7182,0.370301737955761,0.6389,0.329414898886015,0.705,0.363495858060167,0.672,0.34648115832118,,0.515596961787471
0.4994,0.6849,0.353132359128239,0.755,0.38927570614954,0.72,0.371229812486979,0.6406,0.330291413721054,0.7062,0.364114574414312,0.6734,0.347202994067683,,0.515596961787471
0.4995,0.6869,0.354163553051813,0.7565,0.390049101592221,0.7217,0.372106327322018,0.6424,0.331219488252271,0.7074,0.364733290768457,0.6749,0.347976389510364,,0.515596961787471
0.4996,0.6889,0.355194746975388,0.7579,0.390770937338724,0.7234,0.372982842157056,0.6441,0.33209600308731,0.7087,0.36540356681878,0.6764,0.348749784953045,,0.515596961787471
0.4997,0.6908,0.356174381202785,0.7593,0.391492773085226,0.7251,0.373859356992095,0.6458,0.332972517922348,0.7099,0.366022283172925,0.6779,0.349523180395726,,0.515596961787471
0.4998,0.6928,0.35720557512636,0.7608,0.392266168527908,0.7268,0.374735871827134,0.6476,0.333900592453566,0.7111,0.36664099952707,0.6793,0.350245016142229,,0.515596961787471
0.4999,0.6948,0.358236769049935,0.7622,0.39298800427441,0.7285,0.375612386662172,0.6493,0.334777107288605,0.7123,0.367259715881215,0.6808,0.35101841158491,,0.515596961787471
0.5,0.6967,0.359216403277331,0.7636,0.393709840020912,0.7302,0.376488901497211,0.651,0.335653622123643,0.7135,0.36787843223536,0.6822,0.351740247331412,,0.515596961787471
0.5001,0.6987,0.360247597200906,0.765,0.394431675767415,0.7318,0.377313856636071,0.6527,0.336530136958682,0.7147,0.368497148589505,0.6837,0.352513642774094,,0.515596961787471
0.5002,0.7006,0.361227231428302,0.7664,0.395153511513917,0.7335,0.37819037147111,0.6544,0.337406651793721,0.7159,0.36911586494365,0.6852,0.353287038216775,,0.515596961787471
0.5003,0.7025,0.362206865655698,0.7678,0.39587534726042,0.7352,0.379066886306148,0.6561,0.338283166628759,0.7171,0.369734581297795,0.6866,0.354008873963277,,0.515596961787471
0.5004,0.7044,0.363186499883094,0.7692,0.396597183006922,0.7368,0.379891841445008,0.6578,0.339159681463798,0.7183,0.37035329765194,0.6881,0.354782269405959,,0.515596961787471
0.5005,0.7064,0.364217693806669,0.7706,0.397319018753425,0.7385,0.380768356280047,0.6595,0.340036196298837,0.7195,0.370972014006085,0.6895,0.355504105152461,,0.515596961787471
0.5006,0.7083,0.365197328034065,0.772,0.398040854499927,0.7401,0.381593311418907,0.6612,0.340912711133876,0.7207,0.37159073036023,0.691,0.356277500595142,,0.515596961787471
0.5007,0.7102,0.366176962261462,0.7734,0.39876269024643,0.7418,0.382469826253946,0.6629,0.341789225968914,0.7219,0.372209446714375,0.6924,0.356999336341645,,0.515596961787471
0.5008,0.7121,0.367156596488858,0.7748,0.399484525992932,0.7434,0.383294781392806,0.6646,0.342665740803953,0.7231,0.37282816306852,0.6939,0.357772731784326,,0.515596961787471
0.5009,0.714,0.368136230716254,0.7761,0.400154802043256,0.7451,0.384171296227844,0.6663,0.343542255638992,0.7243,0.373446879422665,0.6953,0.358494567530828,,0.515596961787471
0.501,0.7159,0.36911586494365,0.7775,0.400876637789758,0.7467,0.384996251366704,0.668,0.34441877047403,0.7255,0.37406559577681,0.6968,0.359267962973509,,0.515596961787471
0.5011,0.7178,0.370095499171046,0.7788,0.401546913840082,0.7483,0.385821206505564,0.6697,0.345295285309069,0.7267,0.374684312130955,0.6982,0.359989798720012,,0.515596961787471
0.5012,0.7197,0.371075133398443,0.7802,0.402268749586585,0.7499,0.386646161644424,0.6714,0.346171800144108,0.7279,0.3753030284851,0.6997,0.360763194162693,,0.515596961787471
0.5013,0.7215,0.37200320792966,0.7815,0.402939025636908,0.7515,0.387471116783284,0.6731,0.347048314979146,0.7291,0.375921744839245,0.7011,0.361485029909196,,0.515596961787471
0.5014,0.7234,0.372982842157056,0.7829,0.403660861383411,0.7531,0.388296071922144,0.6748,0.347924829814185,0.7303,0.37654046119339,0.7026,0.362258425351877,,0.515596961787471
0.5015,0.7253,0.373962476384452,0.7842,0.404331137433734,0.7547,0.389121027061004,0.6765,0.348801344649224,0.7315,0.377159177547535,0.704,0.362980261098379,,0.515596961787471
0.5016,0.7272,0.374942110611849,0.7855,0.405001413484058,0.7563,0.389945982199864,0.6783,0.349729419180441,0.7327,0.37777789390168,0.7055,0.36375365654106,,0.515596961787471
0.5017,0.729,0.375870185143066,0.7868,0.405671689534382,0.7579,0.390770937338724,0.68,0.35060593401548,0.7339,0.378396610255825,0.7069,0.364475492287563,,0.515596961787471
0.5018,0.7309,0.376849819370462,0.7881,0.406341965584706,0.7595,0.391595892477584,0.6817,0.351482448850519,0.7351,0.37901532660997,0.7084,0.365248887730244,,0.515596961787471
0.5019,0.7327,0.37777789390168,0.7894,0.407012241635029,0.7611,0.392420847616444,0.6834,0.352358963685557,0.7363,0.379634042964115,0.7098,0.365970723476747,,0.515596961787471
0.502,0.7346,0.378757528129076,0.7907,0.407682517685353,0.7626,0.393194243059125,0.6851,0.353235478520596,0.7375,0.38025275931826,0.7113,0.366744118919428,,0.515596961787471
0.5021,0.7364,0.379685602660293,0.792,0.408352793735677,0.7642,0.394019198197985,0.6868,0.354111993355635,0.7387,0.380871475672405,0.7127,0.36746595466593,,0.515596961787471
0.5022,0.7382,0.380613677191511,0.7933,0.409023069786,0.7657,0.394792593640666,0.6885,0.354988508190673,0.7399,0.381490192026549,0.7142,0.368239350108611,,0.515596961787471
0.5023,0.7401,0.381593311418907,0.7945,0.409641786140145,0.7673,0.395617548779526,0.6902,0.355865023025712,0.7411,0.382108908380694,0.7157,0.369012745551293,,0.515596961787471
0.5024,0.7419,0.382521385950124,0.7958,0.410312062190469,0.7688,0.396390944222207,0.692,0.35679309755693,0.7423,0.382727624734839,0.7171,0.369734581297795,,0.515596961787471
0.5025,0.7437,0.383449460481342,0.7971,0.410982338240793,0.7704,0.397215899361067,0.6937,0.357669612391968,0.7435,0.383346341088984,0.7186,0.370507976740476,,0.515596961787471
0.5026,0.7455,0.384377535012559,0.7983,0.411601054594938,0.7719,0.397989294803749,0.6954,0.358546127227007,0.7447,0.383965057443129,0.72,0.371229812486979,,0.515596961787471
0.5027,0.7473,0.385305609543777,0.7995,0.412219770949083,0.7734,0.39876269024643,0.6971,0.359422642062046,0.7459,0.384583773797274,0.7215,0.37200320792966,,0.515596961787471
0.5028,0.7491,0.386233684074994,0.8008,0.412890046999406,0.7749,0.399536085689111,0.6988,0.360299156897084,0.7471,0.385202490151419,0.7229,0.372725043676162,,0.515596961787471
0.5029,0.7508,0.387110198910033,0.802,0.413508763353551,0.7764,0.400309481131792,0.7005,0.361175671732123,0.7483,0.385821206505564,0.7244,0.373498439118844,,0.515596961787471
0.503,0.7526,0.38803827344125,0.8032,0.414127479707696,0.7779,0.401082876574473,0.7022,0.362052186567162,0.7495,0.386439922859709,0.7259,0.374271834561525,,0.515596961787471
0.5031,0.7544,0.388966347972468,0.8045,0.41479775575802,0.7794,0.401856272017155,0.704,0.362980261098379,0.7507,0.387058639213854,0.7273,0.374993670308027,,0.515596961787471
0.5032,0.7561,0.389842862807506,0.8057,0.415416472112165,0.7809,0.402629667459836,0.7057,0.363856775933418,0.7519,0.387677355567999,0.7288,0.375767065750709,,0.515596961787471
0.5033,0.7579,0.390770937338724,0.8069,0.41603518846631,0.7824,0.403403062902517,0.7074,0.364733290768457,0.7531,0.388296071922144,0.7302,0.376488901497211,,0.515596961787471
0.5034,0.7596,0.391647452173763,0.808,0.416602345124276,0.7838,0.404124898649019,0.7091,0.365609805603495,0.7543,0.388914788276289,0.7317,0.377262296939892,,0.515596961787471
0.5035,0.7614,0.39257552670498,0.8092,0.417221061478421,0.7853,0.404898294091701,0.7108,0.366486320438534,0.7555,0.389533504630434,0.7332,0.378035692382573,,0.515596961787471
0.5036,0.7631,0.393452041540019,0.8104,0.417839777832566,0.7868,0.405671689534382,0.7125,0.367362835273573,0.7567,0.390152220984579,0.7346,0.378757528129076,,0.515596961787471
0.5037,0.7648,0.394328556375058,0.8116,0.418458494186711,0.7882,0.406393525280884,0.7143,0.36829090980479,0.7579,0.390770937338724,0.7361,0.379530923571757,,0.515596961787471
0.5038,0.7666,0.395256630906275,0.8127,0.419025650844677,0.7896,0.407115361027387,0.716,0.369167424639829,0.7591,0.391389653692869,0.7375,0.38025275931826,,0.515596961787471
0.5039,0.7683,0.396133145741314,0.8139,0.419644367198822,0.7911,0.407888756470068,0.7177,0.370043939474868,0.7603,0.392008370047014,0.739,0.381026154760941,,0.515596961787471
0.504,0.77,0.397009660576352,0.815,0.420211523856788,0.7925,0.40861059221657,0.7194,0.370920454309906,0.7615,0.392627086401159,0.7404,0.381747990507443,,0.515596961787471
0.5041,0.7717,0.397886175411391,0.8161,0.420778680514755,0.7939,0.409332427963073,0.7211,0.371796969144945,0.7627,0.393245802755304,0.7419,0.382521385950124,,0.515596961787471
0.5042,0.7734,0.39876269024643,0.8173,0.4213973968689,0.7953,0.410054263709575,0.7228,0.372673483979984,0.7639,0.393864519109449,0.7433,0.383243221696627,,0.515596961787471
0.5043,0.7751,0.399639205081468,0.8184,0.421964553526866,0.7967,0.410776099456078,0.7245,0.373549998815022,0.7651,0.394483235463594,0.7448,0.384016617139308,,0.515596961787471
0.5044,0.7767,0.400464160220328,0.8195,0.422531710184832,0.7981,0.41149793520258,0.7262,0.374426513650061,0.7662,0.39505039212156,0.7462,0.384738452885811,,0.515596961787471
0.5045,0.7784,0.401340675055367,0.8206,0.423098866842798,0.7995,0.412219770949083,0.7279,0.3753030284851,0.7674,0.395669108475705,0.7477,0.385511848328492,,0.515596961787471
0.5046,0.7801,0.402217189890406,0.8217,0.423666023500765,0.8009,0.412941606695585,0.7296,0.376179543320139,0.7686,0.39628782482985,0.7491,0.386233684074994,,0.515596961787471
0.5047,0.7817,0.403042145029266,0.8228,0.424233180158731,0.8023,0.413663442442088,0.7313,0.377056058155177,0.7698,0.396906541183995,0.7506,0.387007079517675,,0.515596961787471
0.5048,0.7834,0.403918659864304,0.8239,0.424800336816697,0.8037,0.41438527818859,0.7331,0.377984132686395,0.771,0.39752525753814,0.752,0.387728915264178,,0.515596961787471
0.5049,0.785,0.404743615003164,0.825,0.425367493474663,0.805,0.415055554238914,0.7347,0.378809087825255,0.7722,0.398143973892285,0.7535,0.388502310706859,,0.515596961787471
0.505,0.7867,0.405620129838203,0.8261,0.425934650132629,0.8064,0.415777389985416,0.7364,0.379685602660293,0.7734,0.39876269024643,0.7549,0.389224146453362,,0.515596961787471
0.5051,0.7883,0.406445084977063,0.8272,0.426501806790596,0.8077,0.41644766603574,0.7381,0.380562117495332,0.7745,0.399329846904396,0.7563,0.389945982199864,,0.515596961787471
0.5052,0.7899,0.407270040115923,0.8282,0.427017403752383,0.8091,0.417169501782242,0.7398,0.381438632330371,0.7757,0.399948563258541,0.7578,0.390719377642545,,0.515596961787471
0.5053,0.7915,0.408094995254783,0.8293,0.427584560410349,0.8104,0.417839777832566,0.7415,0.382315147165409,0.7769,0.400567279612686,0.7592,0.391441213389048,,0.515596961787471
0.5054,0.7932,0.408971510089822,0.8303,0.428100157372137,0.8117,0.41851005388289,0.7432,0.383191662000448,0.778,0.401134436270652,0.7606,0.39216304913555,,0.515596961787471
0.5055,0.7948,0.409796465228682,0.8313,0.428615754333924,0.8131,0.419231889629392,0.7449,0.384068176835487,0.7792,0.401753152624797,0.762,0.392884884882053,,0.515596961787471
0.5056,0.7964,0.410621420367542,0.8324,0.42918291099189,0.8144,0.419902165679716,0.7466,0.384944691670526,0.7803,0.402320309282763,0.7634,0.393606720628555,,0.515596961787471
0.5057,0.798,0.411446375506401,0.8334,0.429698507953678,0.8157,0.42057244173004,0.7482,0.385769646809385,0.7814,0.402887465940729,0.7648,0.394328556375058,,0.515596961787471
0.5058,0.7995,0.412219770949083,0.8344,0.430214104915465,0.817,0.421242717780363,0.7499,0.386646161644424,0.7826,0.403506182294874,0.7662,0.39505039212156,,0.515596961787471
0.5059,0.8011,0.413044726087943,0.8354,0.430729701877253,0.8182,0.421861434134508,0.7515,0.387471116783284,0.7837,0.404073338952841,0.7676,0.395772227868062,,0.515596961787471
0.506,0.8027,0.413869681226803,0.8364,0.43124529883904,0.8195,0.422531710184832,0.7532,0.388347631618323,0.7848,0.404640495610807,0.769,0.396494063614565,,0.515596961787471
0.5061,0.8042,0.414643076669484,0.8373,0.431709336104649,0.8208,0.423201986235156,0.7548,0.389172586757183,0.7859,0.405207652268773,0.7704,0.397215899361067,,0.515596961787471
0.5062,0.8058,0.415468031808344,0.8383,0.432224933066437,0.8221,0.42387226228548,0.7565,0.390049101592221,0.787,0.405774808926739,0.7717,0.397886175411391,,0.515596961787471
0.5063,0.8073,0.416241427251025,0.8393,0.432740530028224,0.8233,0.424490978639625,0.7581,0.390874056731081,0.7881,0.406341965584706,0.7731,0.398608011157893,,0.515596961787471
0.5064,0.8089,0.417066382389885,0.8402,0.433204567293833,0.8246,0.425161254689948,0.7597,0.391699011869941,0.7892,0.406909122242672,0.7744,0.399278287208217,,0.515596961787471
0.5065,0.8104,0.417839777832566,0.8412,0.43372016425562,0.8258,0.425779971044093,0.7613,0.392523967008801,0.7902,0.407424719204459,0.7758,0.40000012295472,,0.515596961787471
0.5066,0.8119,0.418613173275247,0.8421,0.434184201521229,0.827,0.426398687398238,0.7629,0.393348922147661,0.7913,0.407991875862425,0.7771,0.400670399005043,,0.515596961787471
0.5067,0.8134,0.419386568717929,0.8431,0.434699798483016,0.8282,0.427017403752383,0.7645,0.394173877286521,0.7923,0.408507472824213,0.7784,0.401340675055367,,0.515596961787471
0.5068,0.8149,0.42015996416061,0.844,0.435163835748625,0.8295,0.427687679802707,0.7661,0.394998832425381,0.7934,0.409074629482179,0.7797,0.402010951105691,,0.515596961787471
0.5069,0.8164,0.420933359603291,0.8449,0.435627873014234,0.8307,0.428306396156852,0.7676,0.395772227868062,0.7944,0.409590226443967,0.781,0.402681227156014,,0.515596961787471
0.507,0.8179,0.421706755045972,0.8458,0.436091910279843,0.8319,0.428925112510997,0.7692,0.396597183006922,0.7955,0.410157383101933,0.7823,0.403351503206338,,0.515596961787471
0.5071,0.8194,0.422480150488653,0.8467,0.436555947545451,0.833,0.429492269168963,0.7707,0.397370578449604,0.7965,0.41067298006372,0.7836,0.404021779256662,,0.515596961787471
0.5072,0.8208,0.423201986235156,0.8476,0.43701998481106,0.8342,0.430110985523108,0.7722,0.398143973892285,0.7975,0.411188577025508,0.7849,0.404692055306986,,0.515596961787471
0.5073,0.8223,0.423975381677837,0.8485,0.437484022076669,0.8354,0.430729701877253,0.7738,0.398968929031145,0.7984,0.411652614291116,0.7861,0.405310771661131,,0.515596961787471
0.5074,0.8237,0.424697217424339,0.8494,0.437948059342278,0.8365,0.431296858535219,0.7753,0.399742324473826,0.7994,0.412168211252904,0.7873,0.405929488015276,,0.515596961787471
0.5075,0.8252,0.425470612867021,0.8502,0.438360536911707,0.8377,0.431915574889364,0.7768,0.400515719916507,0.8004,0.412683808214691,0.7886,0.406599764065599,,0.515596961787471
0.5076,0.8266,0.426192448613523,0.8511,0.438824574177316,0.8388,0.43248273154733,0.7782,0.40123755566301,0.8013,0.4131478454803,0.7898,0.407218480419744,,0.515596961787471
0.5077,0.828,0.426914284360026,0.8519,0.439237051746746,0.84,0.433101447901475,0.7797,0.402010951105691,0.8023,0.413663442442088,0.791,0.407837196773889,,0.515596961787471
0.5078,0.8294,0.427636120106528,0.8528,0.439701089012355,0.8411,0.433668604559441,0.7812,0.402784346548372,0.8032,0.414127479707696,0.7922,0.408455913128034,,0.515596961787471
0.5079,0.8308,0.428357955853031,0.8536,0.440113566581785,0.8422,0.434235761217408,0.7826,0.403506182294874,0.8041,0.414591516973305,0.7933,0.409023069786,,0.515596961787471
0.508,0.8322,0.429079791599533,0.8544,0.440526044151215,0.8433,0.434802917875374,0.784,0.404228018041377,0.805,0.415055554238914,0.7945,0.409641786140145,,0.515596961787471
0.5081,0.8336,0.429801627346035,0.8553,0.440990081416824,0.8444,0.43537007453334,0.7854,0.404949853787879,0.8059,0.415519591504522,0.7956,0.410208942798112,,0.515596961787471
0.5082,0.835,0.430523463092538,0.8561,0.441402558986253,0.8455,0.435937231191306,0.7868,0.405671689534382,0.8067,0.415932069073952,0.7968,0.410827659152256,,0.515596961787471
0.5083,0.8363,0.431193739142862,0.8569,0.441815036555684,0.8466,0.436504387849273,0.7882,0.406393525280884,0.8076,0.416396106339561,0.7979,0.411394815810223,,0.515596961787471
0.5084,0.8377,0.431915574889364,0.8577,0.442227514125113,0.8477,0.437071544507239,0.7896,0.407115361027387,0.8084,0.416808583908991,0.799,0.411961972468189,,0.515596961787471
0.5085,0.839,0.432585850939688,0.8584,0.442588431998365,0.8487,0.437587141469026,0.791,0.407837196773889,0.8092,0.417221061478421,0.8001,0.412529129126155,,0.515596961787471
0.5086,0.8404,0.43330768668619,0.8592,0.443000909567795,0.8498,0.438154298126992,0.7923,0.408507472824213,0.8101,0.41768509874403,0.8012,0.413096285784121,,0.515596961787471
0.5087,0.8417,0.433977962736514,0.86,0.443413387137225,0.8509,0.438721454784959,0.7936,0.409177748874537,0.8109,0.41809757631346,0.8022,0.413611882745909,,0.515596961787471
0.5088,0.843,0.434648238786838,0.8608,0.443825864706655,0.8519,0.439237051746746,0.7949,0.40984802492486,0.8116,0.418458494186711,0.8033,0.414179039403875,,0.515596961787471
0.5089,0.8443,0.435318514837161,0.8615,0.444186782579906,0.8529,0.439752648708534,0.7962,0.410518300975184,0.8124,0.418870971756141,0.8043,0.414694636365663,,0.515596961787471
0.509,0.8457,0.436040350583664,0.8623,0.444599260149336,0.854,0.4403198053665,0.7975,0.411188577025508,0.8132,0.419283449325571,0.8053,0.41521023332745,,0.515596961787471
0.5091,0.847,0.436710626633988,0.863,0.444960178022587,0.855,0.440835402328287,0.7988,0.411858853075831,0.8139,0.419644367198822,0.8064,0.415777389985416,,0.515596961787471
0.5092,0.8482,0.437329342988133,0.8637,0.445321095895838,0.856,0.441350999290075,0.8,0.412477569429976,0.8146,0.420005285072073,0.8073,0.416241427251025,,0.515596961787471
0.5093,0.8495,0.437999619038456,0.8644,0.445682013769089,0.857,0.441866596251862,0.8013,0.4131478454803,0.8154,0.420417762641503,0.8083,0.416757024212812,,0.515596961787471
0.5094,0.8508,0.43866989508878,0.8652,0.446094491338519,0.858,0.44238219321365,0.8025,0.413766561834445,0.816,0.420727120818576,0.8093,0.4172726211746,,0.515596961787471
0.5095,0.8521,0.439340171139104,0.8659,0.446455409211771,0.859,0.442897790175437,0.8037,0.41438527818859,0.8167,0.421088038691827,0.8102,0.417736658440209,,0.515596961787471
